burst_num,slope,intercept,r_value,p_value,std_err
105,22.488818077976816,630.22752118596,0.8890493774951329,1.834502090658457e-14,1.8786050150403766
107,0.012140722297726999,544.4047679066219,0.13025330517466946,1.335046480688408e-07,0.002291816219986182
108,3.4308982924733824,457.35896125464086,0.6457150696720501,0.0006545737039833398,0.8649863302394516
109,0.22992106078167335,652.7281837870978,0.6971896600275946,1.4484198314568127e-103,0.008922977542213651
111,0.027221427663968845,540.1319031605357,0.14375870194246204,6.381130130748976e-05,0.006770607877026667
114,-0.350323706477979,585.8055488636279,-0.05754647522233188,0.4033722259576811,0.4183976862473818
121,0.08016672970539739,492.9569888717237,0.29126428732875825,6.374471002428955e-13,0.01089557700635953
130,-0.08233907051498562,482.02232955679284,-0.24112919652267933,7.848744946832654e-08,0.015094719956424115
133,0.011113194476577324,554.1256931413672,0.16783070777379078,1.9094258464929703e-10,0.0017322840412276703
138,-59.3148883499313,480.3538396813186,-0.95963917684646,0.18148751975910685,17.38296324341386
143,0.3911928832282201,1044.317024886391,0.5872681117249816,2.903753007920088e-38,0.027093561063911174
160,-0.2134734362457247,597.315822816109,-0.18286635273335453,0.03444133891507578,0.09989355255307995
171,0.10544871857133475,546.5273835779418,0.16019464887150892,0.02566367571828397,0.04689185734558623
179,2.280764602074442,535.81342985964,0.4960494013762718,0.00010115585604229062,0.5432823603379914
204,0.032374066689604034,540.4315046414293,0.11391625796953878,0.011621860826748489,0.012781013424606942
214,0.013226619387418257,594.5868244311648,0.03296912188476367,0.5352307987308742,0.021310992972340462
218,-4.375402706185566,548.7274484536083,-0.339681861030331,0.33690981827421246,4.283296454391395
219,0.511538237095133,783.9371300530504,0.4260474915414479,1.2001105542942378e-11,0.07162442450372936
222,-0.012106896813321465,577.0867450564264,-0.04365500975607507,0.2972777182939368,0.0116050521973046
223,-0.06382918150150955,540.9276851917023,-0.10244966158316865,0.1229485308623183,0.04122525203267554
228,-0.06837261593930259,600.8191912748538,-0.049599905459082196,0.6312932924576621,0.1420046441011973
235,0.13603747732661978,578.9955549291531,0.19496483754325508,0.0049812513032990256,0.04791507606656388
237,-0.013525968937622106,767.6749864877197,-0.027301170601133,0.628752762922603,0.02794862077793862
249,0.42640974897238976,1194.5638632791301,0.07716470414135203,0.2500821244798329,0.3697729161243464
254,15.343678325688074,953.5444954128441,0.7861988327215746,0.2138011672784252,8.528094991923728
257,0.09017201407104329,484.0851733711926,0.38654224250342833,5.9179271626357065e-24,0.008571630027918258
288,-0.013341134911148965,556.1387604299575,-0.03233112429595518,0.5632261661274196,0.02305525215812046
297,-0.3005698093638878,490.6722556960358,-0.02040508149247008,0.9693966257661559,7.363539058454534
298,-63.716147208121676,1198.9500781319796,-0.7642832444602204,0.23571675553977942,38.01539897072639
332,0.11005198464457208,499.19013464450995,0.3089181230875595,3.3366046524297305e-10,0.01706975834858068
351,-0.07917949840586509,512.2936183948766,-0.5970924840459096,6.433653382984873e-72,0.003937108914194589
373,31.322243248772498,1124.0045690125476,0.7954659627112934,0.0019769432291945727,7.5457539612890745
394,-0.16884039099116174,480.82357617505545,-0.7114669588533961,5.316869999953102e-129,0.005795467585700454
398,-0.295948681129216,618.9181845130549,-0.3695437120963494,7.235319369988854e-08,0.05288511294438754
401,1.4718957394939869,590.7198097357325,0.37170392234865784,0.018194824411411088,0.5963489658200523
404,-0.07765662406928135,443.0087881553358,-0.48882802340208453,4.771185691574472e-59,0.004468282897096717
408,0.058191914402621,528.0917168347971,0.2559991094659273,1.863747693274195e-11,0.008514682711311127
414,-0.040696953152555414,515.995919524707,-0.06191538726958438,0.4980963657819236,0.05988783905037121
451,0.6724450731819716,536.9531304502307,0.5022288158402799,6.854627831589498e-09,0.10750016091148137
465,0.06946373432485992,468.8218506184661,0.06784402867464744,0.48539228631493403,0.09921829735990598
467,0.12921211466111032,497.5748566264765,0.27434625866822815,1.7884440836062867e-06,0.02650459728708515
469,0.9034831535473132,786.7468483003872,0.5158197520773483,1.6471384925473e-09,0.13813648544374946
